id,nome,generos,source
40839,"Kanojo, Okarishimasu (Rent-a-Girlfriend)","Comedy, Romance",Manga
42963,"Kanojo, Okarishimasu 2nd Season (Rent-a-Girlfriend Season 2)","Comedy, Romance",Manga
53050,"Kanojo, Okarishimasu 3rd Season (Rent-a-Girlfriend Season 3)","Comedy, Romance",Manga
2593,Kara no Kyoukai Movie 1: Fukan Fuukei,"Action, Fantasy, Mystery, Suspense",Light novel
3782,Kara no Kyoukai Movie 2: Satsujin Kousatsu (Zen),"Action, Fantasy, Mystery, Romance, Suspense",Light novel
3783,Kara no Kyoukai Movie 3: Tsuukaku Zanryuu,"Action, Drama, Fantasy, Mystery, Suspense",Light novel
4280,Kara no Kyoukai Movie 4: Garan no Dou,"Action, Fantasy, Mystery, Suspense",Light novel
4282,Kara no Kyoukai Movie 5: Mujun Rasen,"Action, Drama, Fantasy, Mystery, Romance, Suspense",Light novel
5204,Kara no Kyoukai Movie 6: Boukyaku Rokuon,"Action, Fantasy, Mystery, Romance, Suspense",Light novel
5205,Kara no Kyoukai Movie 7: Satsujin Kousatsu (Go),"Action, Fantasy, Mystery, Romance, Suspense",Light novel
6954,Kara no Kyoukai Movie 8: Shuushou,Mystery,Light novel
21659,Kill la Kill Specials,"Action, Comedy, Fantasy, Ecchi",Original
51958,Kono Subarashii Sekai ni Bakuen wo!,"Comedy, Fantasy",Light novel
28623,Koutetsujou no Kabaneri (Kabaneri of the Iron Fortress),"Action, Fantasy, Horror, Suspense",Original
32268,Koyomimonogatari,"Comedy, Mystery, Supernatural",Light novel
37514,Made in Abyss Movie 1: Tabidachi no Yoake,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Manhwa
37515,Made in Abyss Movie 2: Hourou Suru Tasogare,"Adventure, Drama, Fantasy, Mystery, Sci-Fi",Manhwa
54722,Mahou Shoujo ni Akogarete (Gushing over Magical Girls),"Action, Comedy, Girls Love, Ecchi",Manhwa
10620,Mirai Nikki (TV) (The Future Diary),"Action, Supernatural, Suspense",Manga
16762,Mirai Nikki: Redial (The Future Diary: Redial),"Supernatural, Suspense",Manga
57864,Monogatari Series: Off & Monster Season,"Comedy, Mystery, Supernatural",Light novel
17074,Monogatari Series: Second Season,"Comedy, Mystery, Romance, Supernatural",Light novel
164,Mononoke Hime (Princess Mononoke),"Action, Adventure, Award Winning, Fantasy",Original
323,Mousou Dairinin (Paranoia Agent),"Avant Garde, Award Winning, Drama, Mystery, Supernatural, Suspense",Original
15689,Nekomonogatari: Kuro (Nekomonogatari Black),"Mystery, Romance, Supernatural, Ecchi",Light novel
10165,Nichijou (Nichijou - My Ordinary Life),Comedy,Manga
8857,Nichijou: Nichijou no 0-wa (Nichijou - My Ordinary Life Episode 0),Comedy,Manga
11597,Nisemonogatari,"Comedy, Mystery, Supernatural, Ecchi",Light novel
17549,Non Non Biyori,Slice of Life,Manga
2966,Ookami to Koushinryou (Spice and Wolf),"Adventure, Drama, Romance, Supernatural",Light novel
5341,Ookami to Koushinryou II (Spice and Wolf II),"Adventure, Drama, Romance, Supernatural",Light novel
6007,Ookami to Koushinryou II: Ookami to Kohakuiro no Yuuutsu,"Adventure, Romance, Supernatural",Light novel
31181,Owarimonogatari,"Comedy, Mystery, Supernatural",Light novel
35247,Owarimonogatari 2nd Season (Owarimonogatari Second Season),"Comedy, Mystery, Supernatural",Light novel
8795,Panty & Stocking with Garterbelt,"Action, Comedy, Fantasy, Ecchi",Original
437,Perfect Blue,"Avant Garde, Award Winning, Drama, Horror, Suspense",Novel
30240,Prison School,"Comedy, Ecchi",Manga
34561,Re:Creators,"Action, Fantasy",Original
6675,Redline,"Action, Sci-Fi",Original
32542,Sakamoto desu ga? (Haven't You Heard? I'm Sakamoto),Comedy,Manga
339,Serial Experiments Lain,"Avant Garde, Award Winning, Drama, Mystery, Sci-Fi, Supernatural, Suspense",Original
29786,Shimoneta to Iu Gainen ga Sonzai Shinai Taikutsu na Sekai,"Comedy, Ecchi",Light novel
38659,Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru,"Action, Adventure, Comedy, Fantasy",Light novel
25781,Shingeki no Kyojin: Kuinaki Sentaku (Attack on Titan: No Regrets),Action,Visual novel
36106,Shingeki no Kyojin: Lost Girls (Attack on Titan: Lost Girls),"Action, Drama",Novel
35838,Shoujo Shuumatsu Ryokou (Girls' Last Tour),"Adventure, Mystery, Sci-Fi, Slice of Life",Manhwa
35839,Sora yori mo Tooi Basho (A Place Further Than The Universe),"Adventure, Comedy, Drama",Original
11577,Steins;Gate Movie: Fuka Ryouiki no Déjà vu,"Drama, Sci-Fi",Visual novel
32188,Steins;Gate: Kyoukaimenjou no Missing Link - Divide By Zero,"Sci-Fi, Suspense",Visual novel
27957,Steins;Gate: Soumei Eichi no Cognitive Computing,"Comedy, Sci-Fi",Visual novel
2418,Stranger: Mukou Hadan (Sword of the Stranger),"Action, Adventure",Original
21881,Sword Art Online II,"Action, Adventure, Fantasy, Romance",Light novel
31765,Sword Art Online Movie: Ordinal Scale,"Action, Adventure, Sci-Fi",Original
4107,Tengen Toppa Gurren Lagann Movie 1: Gurren-hen,Sci-Fi,Original
4565,Tengen Toppa Gurren Lagann Movie 2: Lagann-hen,Sci-Fi,Original
53393,Tengoku Daimakyou (Heavenly Delusion),"Adventure, Mystery, Sci-Fi",Manga
513,Tenkuu no Shiro Laputa (Castle in the Sky),"Adventure, Award Winning, Fantasy",Original
41694,Hataraku Saibou Black (Cells at Work! CODE BLACK!),"Action, Drama",Manga
26441,Junketsu no Maria (Maria the Virgin Witch),"Comedy, Fantasy, Romance",Manga
11981,Mahou Shoujo Madoka★Magica Movie 3: Hangyaku no Monogatari,"Award Winning, Drama, Suspense",Original
50360,Mushoku Tensei: Isekai Ittara Honki Dasu - Eris no Goblin Toubatsu,"Adventure, Drama, Fantasy",Light novel
35848,Promare,Sci-Fi,Original
12477,Sakasama no Patema (Patema Inverted),"Adventure, Award Winning, Sci-Fi",Original
35851,Sayonara no Asa ni Yakusoku no Hana wo Kazarou,"Drama, Fantasy",Original
33502,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka?,"Drama, Fantasy, Romance, Sci-Fi",Light novel
52736,Tensei Oujo to Tensai Reijou no Mahou Kakumei,"Fantasy, Girls Love",Light novel
28025,Tsukimonogatari,"Comedy, Mystery, Supernatural, Ecchi",Light novel
48614,Wonder Egg Priority: Watashi no Priority,"Drama, Supernatural, Suspense",Original
34798,Yuru Camp△ (Laid-Back Camp),Slice of Life,Manga
31588,All Out!!,Sports,Manga
39555,Baki: Dai Raitaisai-hen (Baki: The Great Raitai Tournament Saga),Sports,Manga
34636,Ballroom e Youkoso (Welcome to the Ballroom),Sports,Manga
20031,D-Frag!,Comedy,Manga
24765,Gakkougurashi! (School-Live!),"Horror, Mystery, Slice of Life, Suspense",Manga
42940,Hanma Baki: Son of Ogre (Baki Hanma),Sports,Manga
37007,Hinomaruzumou (Hinomaru Sumo),Sports,Manga
37965,Kaze ga Tsuyoku Fuiteiru (Run with the Wind),"Drama, Sports",Novel
12355,Ookami Kodomo no Ame to Yuki (Wolf Children),"Award Winning, Slice of Life, Supernatural",Original
37569,Sirius (Sirius the Jaeger),"Action, Supernatural",Original
35847,SSSS.Gridman,"Award Winning, Sci-Fi",Original
4224,Toradora!,"Drama, Romance",Light novel
18179,Yowamushi Pedal,Sports,Manga
35789,Yowamushi Pedal: Glory Line,Sports,Manga
24277,Yowamushi Pedal: Grande Road,Sports,Manga
31783,Yowamushi Pedal: New Generation,Sports,Manga
9624,30-sai no Hoken Taiiku,"Comedy, Romance, Ecchi",Book
17513,Diabolik Lovers,"Drama, Supernatural",Visual novel
23333,DRAMAtical Murder,"Action, Mystery, Sci-Fi, Suspense",Visual novel
6746,Durarara!!,"Action, Mystery, Supernatural",Light novel
27833,Durarara!!x2 Ketsu (Durarara!! x2 Ketsu),"Action, Mystery, Supernatural",Light novel
23199,Durarara!!x2 Shou (Durarara!! x2 Shou),"Action, Mystery, Supernatural",Light novel
27831,Durarara!!x2 Ten (Durarara!! x2 Ten),"Action, Mystery, Supernatural",Light novel
226,Elfen Lied,"Action, Drama, Horror, Romance, Suspense",Manga
28907,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri (GATE)","Action, Adventure, Fantasy",Light novel
31637,"Gate: Jieitai Kanochi nite, Kaku Tatakaeri Part 2 (GATE Part 2)","Action, Adventure, Fantasy",Light novel
27631,God Eater,"Action, Fantasy, Sci-Fi",Game
27829,Heavy Object,Sci-Fi,Light novel
8841,Kore wa Zombie desu ka? (Is This a Zombie?),"Action, Comedy, Supernatural, Ecchi",Light novel
10790,Kore wa Zombie desu ka? of the Dead (Is This a Zombie? of the Dead),"Action, Comedy, Fantasy, Ecchi",Light novel
853,Ouran Koukou Host Club (Ouran High School Host Club),"Comedy, Romance",Manga
6500,Seikon no Qwaser (The Qwaser of Stigmata),"Action, Fantasy, Ecchi",Manga
10073,Seikon no Qwaser II (The Qwaser of Stigmata II),"Action, Fantasy, Ecchi",Manga
13125,Shinsekai yori (From the New World),"Drama, Fantasy, Horror, Mystery, Sci-Fi, Suspense",Novel
849,Suzumiya Haruhi no Yuuutsu (The Melancholy of Haruhi Suzumiya),"Award Winning, Comedy, Mystery, Sci-Fi",Light novel
4382,Suzumiya Haruhi no Yuuutsu (2009),"Comedy, Mystery, Sci-Fi",Light novel
24133,Taimadou Gakuen 35 Shiken Shoutai,"Action, Fantasy, Romance, Ecchi",Light novel
67,Basilisk: Kouga Ninpou Chou (Basilisk),"Action, Drama, Romance",Manga
10218,Berserk: Ougon Jidai-hen I - Haou no Tamago,"Action, Adventure, Drama, Fantasy, Horror",Manga
12113,Berserk: Ougon Jidai-hen II - Doldrey Kouryaku,"Action, Adventure, Drama, Fantasy, Horror",Manga
11633,Blood Lad,"Action, Comedy, Fantasy",Manga
33080,Brotherhood: Final Fantasy XV,Action,Game
1689,Byousoku 5 Centimeter (5 Centimeters per Second),"Drama, Romance",Original
11703,Code:Breaker,Action,Manga
13807,Corpse Party: Missing Footage,Horror,Visual novel
10418,Deadman Wonderland: Akai Knife Tsukai,"Action, Horror, Sci-Fi",Manga
1726,Devil May Cry,"Action, Fantasy",Game
25687,Digimon Adventure tri. 1: Saikai (Digimon Adventure tri. Reunion),"Action, Adventure, Comedy, Drama",Original
6421,Fullmetal Alchemist: Brotherhood Specials,"Action, Adventure, Drama, Fantasy",Manga
10793,Guilty Crown,"Drama, Sci-Fi",Original
136,Hunter x Hunter,"Action, Adventure, Fantasy",Manga
19951,Hunter x Hunter Movie 2: The Last Mission,"Action, Adventure, Fantasy",Manga
6811,InuYasha: Kanketsu-hen (InuYasha: The Final Act),"Action, Adventure, Fantasy, Romance",Manga
33,Kenpuu Denki Berserk (Berserk),"Action, Adventure, Drama, Fantasy, Horror",Manga
2472,Naruto: Shippuuden Movie 1 (Naruto Shippuden the Movie 1),"Action, Adventure, Fantasy",Manga
24075,Persona 4 the Golden Animation,"Adventure, Mystery, Sci-Fi, Supernatural",Game
528,Pokemon Movie 01: Mewtwo no Gyakushuu,"Action, Adventure, Award Winning, Comedy, Fantasy",Game
1119,Pokemon Movie 04: Celebi Toki wo Koeta Deai (Pokémon 4Ever),"Adventure, Comedy, Drama, Fantasy",Game
13599,Robotics;Notes,"Drama, Mystery, Sci-Fi",Visual novel
1254,Saint Seiya (Saint Seiya: Knights of the Zodiac),"Action, Adventure, Fantasy, Sci-Fi",Manga
15751,Senyuu.,"Action, Comedy, Fantasy",Web manga
18523,Senyuu. 2,"Action, Comedy, Fantasy",Web manga
19775,Sidonia no Kishi (Knights of Sidonia),Sci-Fi,Manga
24893,Sidonia no Kishi: Daikyuu Wakusei Seneki,Sci-Fi,Manga
3588,Soul Eater,"Action, Comedy, Fantasy",Manga
21507,Soul Eater NOT!,"Action, Comedy, Fantasy",Manga
20057,Space☆Dandy (Space Dandy),"Comedy, Sci-Fi",Original
20021,Sword Art Online: Extra Edition,"Action, Fantasy",Light novel
22687,Terra Formars,"Action, Horror, Sci-Fi, Suspense",Manga
19151,Walkure Romanze,"Romance, Sports, Ecchi",Visual novel
14075,Zetsuen no Tempest (Blast of Tempest),"Action, Drama, Fantasy, Mystery",Manga
1143,.hack//Intermezzo,"Adventure, Fantasy, Mystery, Sci-Fi",Original
48,.hack//Sign,"Adventure, Fantasy, Mystery",Original
1487,.hack//Unison,"Adventure, Comedy, Fantasy, Sci-Fi",Original
11759,Accel World,"Action, Romance, Sci-Fi",Light novel
13939,Accel World EX,"Action, Romance, Sci-Fi",Light novel
30370,Akatsuki no Yona OVA (Yona of the Dawn OVA),"Adventure, Fantasy",Manga
16201,Aku no Hana (Flowers of Evil),"Drama, Romance, Suspense",Manga
27655,Aldnoah.Zero Part 2,Sci-Fi,Original
49303,Alice to Therese no Maboroshi Koujou (Maboroshi),"Award Winning, Drama",Original
10067,Angel Beats! Another Epilogue,Fantasy,Original
11737,Ao no Exorcist Movie (Blue Exorcist: The Movie),"Action, Supernatural",Manga
7193,Aoi Bungaku Series,"Drama, Suspense",Novel
7647,Arakawa Under the Bridge,"Comedy, Romance",Manga
16518,Arata Kangatari (Arata: The Legend),"Adventure, Fantasy",Manga
14669,Aura: Maryuuin Kouga Saigo no Tatakai,"Drama, Romance",Light novel
7817,B-gata H-kei (Yamada's First Time: B Gata H Kei),"Comedy, Romance, Ecchi",4-koma manga
2251,Baccano!,"Action, Mystery, Supernatural",Light novel
3901,Baccano! Specials,"Action, Mystery, Supernatural",Light novel
7674,Bakuman.,"Comedy, Drama, Romance",Manga
10030,Bakuman. 2nd Season (Bakuman. Season 2),"Comedy, Drama, Romance",Manga
12365,Bakuman. 3rd Season (Bakuman. Season 3),"Comedy, Drama, Romance",Manga
10396,Ben-To,"Action, Comedy, Gourmet",Light novel
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Supernatural",Manga
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Supernatural",Manga
4835,Bleach Movie 3: Fade to Black - Kimi no Na wo Yobu,"Action, Adventure, Supernatural",Manga
1690,Bokura no (Bokurano),"Drama, Sci-Fi, Suspense",Manga
53439,Boushoku no Berserk (Berserk of Gluttony),"Action, Adventure, Fantasy",Light novel
10163,C: The Money of Soul and Possibility Control,"Action, Mystery, Sci-Fi, Suspense",Original
30485,ChäoS;Child,"Mystery, Sci-Fi, Supernatural, Suspense",Visual novel
4975,ChäoS;HEAd,"Mystery, Sci-Fi, Supernatural, Suspense",Visual novel
59,Chobits,"Comedy, Drama, Romance, Sci-Fi, Ecchi",Manga
1311,Chobits Recap (Chobits: Hibiya and Kotoko Chat),"Comedy, Drama, Romance, Sci-Fi, Ecchi",Manga
596,Chobits: Chibits (Chobits: Chibits - Sumomo and Kotoko Deliver),"Comedy, Romance",Manga
15687,Chuunibyou demo Koi ga Shitai! Lite,Comedy,Light novel
8888,Code Geass: Boukoku no Akito 1 - Yokuryuu wa Maiorita,Sci-Fi,Original
8142,Colorful (Movie) (Colorful: The Motion Picture),"Award Winning, Drama",Novel
17397,Cyclops Shoujo Saipuu,"Comedy, Ecchi",4-koma manga
16355,Dansai Bunri no Crime Edge (The Severing Crime Edge),"Action, Fantasy, Romance, Suspense",Manga
8915,Dantalian no Shoka (The Mystic Archives of Dantalian),"Action, Mystery, Supernatural",Light novel
17121,Dareka no Manazashi (Someone's Gaze),Slice of Life,Original
2025,Darker than Black: Kuro no Keiyakusha (Darker than Black),"Action, Mystery",Original
4182,Darker than Black: Kuro no Keiyakusha - Sakura no Hana no Mankai no Shita,Comedy,Original
38656,Darwin's Game,"Action, Mystery, Suspense",Manga
53613,Dead Mount Death Play,"Action, Fantasy",Manga
14353,Death Billiards,"Drama, Fantasy, Suspense",Original
2164,Dennou Coil (Den-noh Coil),"Adventure, Award Winning, Drama, Mystery, Sci-Fi",Original
8086,Densetsu no Yuusha no Densetsu (The Legend of the Legendary Heroes),"Action, Adventure, Fantasy",Light novel
31163,Dimension W,"Action, Sci-Fi",Manga
8408,Durarara!! Specials,"Action, Comedy, Supernatural",Light novel
790,Ergo Proxy,"Mystery, Sci-Fi, Suspense",Original
12471,Eureka Seven AO,"Adventure, Drama, Sci-Fi",Manga
3167,Eve no Jikan (Time of Eve),"Sci-Fi, Slice of Life",Original
36245,Evil or Live,"Horror, Suspense",Web manga
430,Fullmetal Alchemist: The Conqueror of Shamballa,"Action, Adventure, Award Winning, Drama, Fantasy",Manga
9135,Fullmetal Alchemist: The Sacred Star of Milos,"Action, Adventure, Drama, Fantasy",Manga
384,Gantz,"Action, Drama, Horror, Sci-Fi, Suspense",Manga
18229,Gatchaman Crowds,"Action, Sci-Fi",Original
1571,Ghost Hunt,"Horror, Mystery, Supernatural",Manga
1140,Giniro no Kami no Agito (Origin: Spirits of the Past),"Adventure, Drama, Fantasy, Romance, Sci-Fi",Original
21431,Gokukoku no Brynhildr (Brynhildr in the Darkness),"Drama, Mystery, Sci-Fi",Manga
8425,Gosick,"Drama, Mystery, Romance",Light novel
34279,Grancrest Senki (Record of Grancrest War),"Action, Adventure, Drama, Fantasy, Romance",Light novel
13411,Guilty Crown: Lost Christmas - An Episode of Port Town,"Action, Drama, Sci-Fi",Original
16528,Hal,"Drama, Romance, Sci-Fi",Original
20689,Hamatora The Animation,"Action, Mystery",Mixed media
20903,Harmonie,Drama,Original
28211,Harmony,Sci-Fi,Novel
15225,Hentai Ouji to Warawanai Neko.,"Comedy, Romance, Supernatural",Light novel
8630,Hidan no Aria (Aria the Scarlet Ammo),"Action, Comedy, Romance, Ecchi",Light novel
10604,Hidan no Aria: Butei ga Kitarite Onsen Kenshuu,"Action, Comedy, Mystery, Romance",Light novel
10491,Higurashi no Naku Koro ni Kira,"Comedy, Mystery",Original
9041,IS: Infinite Stratos (Infinite Stratos),"Action, Comedy, Romance, Sci-Fi, Ecchi",Light novel
10794,IS: Infinite Stratos Encore - Koi ni Kogareru Rokujuusou,"Action, Comedy, Romance, Sci-Fi, Ecchi",Light novel
58359,"Isshun de Chiryou shiteita noni Yakutatazu to Tsuihou sareta Tensai Chiyushi, Yami Healer toshite Tanoshiku Ikiru",Fantasy,Light novel
21327,Isshuukan Friends. (One Week Friends),Drama,4-koma manga
228,Jigoku Shoujo (Hell Girl),"Horror, Mystery, Supernatural, Suspense",Original
1594,Jigoku Shoujo Futakomori (Hell Girl: Two Mirrors),"Horror, Mystery, Supernatural, Suspense",Original
3713,Jigoku Shoujo Mitsuganae (Hell Girl: Three Vessels),"Horror, Mystery, Supernatural, Suspense",Original
34966,Jigoku Shoujo: Yoi no Togi (Hell Girl: Fourth Twilight),"Horror, Mystery, Supernatural",Original
35076,Juuni Taisen (Juni Taisen: Zodiac War),"Action, Suspense",Novel
16904,K: Missing Kings,Action,Original
54199,Kaii to Otome to Kamikakushi (Mysterious Disappearances),"Mystery, Supernatural, Ecchi",Web manga
59989,Kami no Tou: Koubou-sen (Tower of God Season 2: Workshop Battle),"Action, Adventure, Drama, Fantasy, Mystery",Web manga
10080,Kami nomi zo Shiru Sekai II (The World God Only Knows II),"Comedy, Romance, Supernatural",Manga
10805,Kami nomi zo Shiru Sekai: 4-nin to Idol,"Comedy, Supernatural",Manga
16706,Kami nomi zo Shiru Sekai: Megami-hen,"Comedy, Romance, Supernatural",Manga
15117,Kami nomi zo Shiru Sekai: Tenri-hen,"Comedy, Romance, Supernatural",Manga
10568,Kamisama no Memochou (Heaven's Memo Pad),"Drama, Mystery",Light novel
36407,Kenja no Mago (Wise Man's Grandchild),"Action, Comedy, Fantasy, Romance",Light novel
486,Kino no Tabi: The Beautiful World (Kino's Journey),"Adventure, Drama, Fantasy",Light novel
2175,Kino no Tabi: The Beautiful World - Byouki no Kuni - For You,"Adventure, Drama, Fantasy",Light novel
1379,Kino no Tabi: The Beautiful World - Nanika wo Suru Tame ni - Life Goes On.,"Adventure, Drama, Fantasy",Light novel
7593,Kiss x Sis (TV),"Comedy, Romance, Ecchi",Manga
28725,Kokoro ga Sakebitagatterunda. (The Anthem of the Heart),"Drama, Romance",Original
237,Koukyoushihen Eureka Seven (Eureka Seven),"Adventure, Drama, Romance, Sci-Fi",Original
5079,Kurokami The Animation,"Action, Supernatural",Manga
39017,Kyokou Suiri (In/Spectre),"Mystery, Romance, Supernatural",Manga
44204,Kyokou Suiri Season 2 (In/Spectre 2),"Mystery, Romance, Supernatural",Manga
189,Love Hina,"Comedy, Romance, Ecchi",Manga
190,Love Hina Again,"Comedy, Romance, Ecchi",Manga
191,Love Hina Christmas Special: Silent Eve (Love Hina Christmas Movie),"Comedy, Romance",Manga
3247,Love Hina Final Selection,"Comedy, Romance, Ecchi",Manga
192,Love Hina Haru Special: Kimi Sakura Chiru Nakare!!,"Adventure, Comedy, Romance",Manga
963,"Love Hina: Motoko no Sentaku, Koi ka Ken... ""Naku na""","Drama, Romance",Manga
17247,Machine-Doll wa Kizutsukanai (Unbreakable Machine-Doll),"Action, Fantasy, Ecchi",Light novel
36266,Mahou Shoujo Site (Magical Girl Site),"Action, Drama, Horror, Suspense",Manga
54853,Maou 2099 (Demon Lord 2099),"Action, Fantasy, Sci-Fi",Light novel
10397,Mashiro-iro Symphony: The Color of Lovers,"Drama, Romance",Visual novel
21603,Mekakucity Actors,"Drama, Mystery, Sci-Fi",Mixed media
20541,Mikakunin de Shinkoukei (Engaged to the Unidentified),"Comedy, Romance, Supernatural",4-koma manga
875,Mind Game,"Adventure, Avant Garde, Award Winning, Comedy, Romance",Manga
2235,Mizu no Kotoba (Aquatic Language),"Drama, Sci-Fi, Suspense",Original
15315,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?,"Action, Comedy, Fantasy",Light novel
16444,Mondaiji-tachi ga Isekai kara Kuru Sou desu yo?: Onsen Manyuuki,"Comedy, Fantasy, Ecchi",Light novel
9181,Motto To LOVE-Ru (Motto To LOVE Ru),"Comedy, Romance, Sci-Fi, Ecchi",Manga
21939,Mushishi Zoku Shou (Mushi-shi: Next Passage Part 1),"Adventure, Mystery, Slice of Life, Supernatural",Manga
24701,Mushishi Zoku Shou 2nd Season (Mushi-shi: Next Passage Part 2),"Adventure, Mystery, Slice of Life, Supernatural",Manga
