id,nome,score,generos,tipo
25250,Voynich Hotel (The Voynich Hotel),7.99,"Comedy, Horror, Ecchi",Manga
28899,Steins;Gate: Onshuu no Brownian Motion,7.99,"Drama, Sci-Fi",Manga
129409,Girls & Panzer: Pravda Senki (Girls und Panzer: Saga of Pravda),7.98,Action,Manga
148961,The Superhuman Era,7.98,Action,Manhwa
163025,Chameleon wa Tenohira ni Koi wo Suru.,7.98,Boys Love,Manga
544,Shigeshoushi (The Embalmer),7.98,"Drama, Romance",Manga
595,Id,7.98,"Action, Adventure, Fantasy",Manhwa
407,Life,7.97,"Award Winning, Drama, Slice of Life",Manga
5029,Kingyosou,7.97,"Drama, Romance",Manga
5454,Golden Days,7.97,"Boys Love, Drama, Fantasy",Manga
5820,Sumire♡16-sai!!,7.97,Comedy,Manga
79169,Shinigami wo Tabeta Shoujo,7.97,Fantasy,Light Novel
96581,Zelda no Densetsu: Twilight Princess,7.97,"Action, Adventure, Fantasy",Manga
103722,Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka? Ex,7.97,"Fantasy, Sci-Fi",Light Novel
119521,Odd Girl Out,7.97,"Comedy, Slice of Life",Manhwa
119852,Haikyuu-bu!!,7.97,"Comedy, Sports",Manga
120970,Fools,7.97,"Boys Love, Slice of Life",Manhwa
33251,Konya mo Nemurenai,7.97,"Boys Love, Supernatural",Manga
37565,10 Dance,7.97,"Boys Love, Drama",Manga
148365,Marriage of Convenience,7.97,"Fantasy, Romance",Manhwa
153518,Tyrant of the Tower Defense Game,7.97,"Action, Fantasy",Manhwa
155285,Boku no Papa to Papa no Hanashi (All About My Two Dads),7.97,Boys Love,Manga
158296,Surviving the Game as a Barbarian,7.97,"Action, Fantasy",Manhwa
162479,Kagurabachi,7.97,"Action, Fantasy",Manga
142997,The Fable: The Second Contact,7.96,"Comedy, Suspense",Manga
146750,Pigpen,7.96,"Horror, Suspense",Manhwa
147368,My In-Laws Are Obsessed with Me,7.96,"Fantasy, Romance",Manhwa
147712,Maybe Meant to Be,7.96,"Comedy, Romance",Manhwa
100051,Kimi no Na wa. Another Side: Earthbound,7.96,"Drama, Supernatural",Light Novel
103268,No Game No Life: Practical War Game,7.96,"Comedy, Fantasy",Light Novel
104829,Sachi-iro no One Room (One Room of Happiness),7.96,"Drama, Suspense",Manga
907,Mekakushi no Kuni (Land of the Blindfolded),7.96,"Drama, Romance, Supernatural",Manga
14568,Clover,7.96,"Action, Comedy",Manga
22699,Black Lagoon,7.96,"Action, Adventure, Comedy, Drama",Light Novel
184866,Your Eternal Lies,7.96,"Fantasy, Romance",Manhwa
116539,Subete no Jinrui wo Hakai suru. Sorera wa Saisei Dekinai.,7.96,None,Manga
117044,Hypnosis Mic: Before the Battle - The Dirty Dawg,7.96,Action,Manga
120251,Saya no Uta,7.96,"Drama, Horror, Romance, Supernatural",Light Novel
122559,Devil May Cry 5: Visions of V,7.95,"Action, Supernatural",Manga
123475,The Remarried Empress,7.95,"Drama, Fantasy, Romance",Manhwa
128231,Weak Hero,7.95,"Action, Drama",Manhwa
136660,Spy x Family: Kazoku no Shouzou (Spy x Family: Family Portrait),7.95,"Action, Comedy",Light Novel
926,Penguin Kakumei (Penguin Revolution),7.95,"Comedy, Romance",Manga
1067,Cesare: Hakai no Souzousha,7.95,None,Manga
1668,Black Jack ni Yoroshiku (Give My Regards to Black Jack),7.95,"Award Winning, Drama",Manga
3258,Haruka na Machi e (A Distant Neighborhood),7.95,"Award Winning, Drama, Slice of Life",Manga
7378,Strobe Edge,7.95,Romance,Manga
17374,Himegimi to Sanbiki no Kemono,7.95,Fantasy,Manga
154063,The Perks of Being a Villainess,7.95,"Fantasy, Romance",Manhwa
94919,Bokutachi ga Yarimashita,7.95,Drama,Manga
21040,Comic Showa-shi (Showa: A History of Japan),7.95,Award Winning,Manga
37705,Cheese in the Trap Season 1,7.95,"Comedy, Mystery, Romance, Slice of Life",Manhwa
40345,Dr. Frost,7.95,Drama,Manhwa
20777,Ouran Koukou Host Club,7.94,"Comedy, Romance",Light Novel
23942,Kimi ni Todoke,7.94,Romance,Light Novel
53537,Danganronpa Kirigiri,7.94,"Action, Horror, Mystery",Light Novel
147172,Doom Breaker,7.94,"Action, Fantasy",Manhwa
128380,Grass,7.94,Drama,Manhwa
132975,Anemone wa Netsu wo Obiru (The Anemone Feels the Heat),7.94,Girls Love,Manga
392,Kimi wa Pet (Tramps Like Us),7.94,"Award Winning, Comedy, Drama, Romance",Manga
888,Tsuki no Shippo (Tail of the Moon),7.94,"Adventure, Comedy, Fantasy, Romance",Manga
1250,Deep Love: Ayu no Monogatari,7.94,Drama,Manga
3633,Beast Master,7.94,"Comedy, Romance",Manga
11896,Reimei no Arcana (Dawn of the Arcana),7.94,"Drama, Fantasy, Romance",Manga
88991,Skill of Lure,7.94,"Comedy, Romance, Slice of Life, Ecchi",Manhwa
98270,Fire Punch,7.93,"Action, Mystery, Supernatural",Manga
109014,Kono Subarashii Sekai ni Shukufuku wo! Extra: Ano Orokamono ni mo Kyakkou wo!,7.93,"Comedy, Fantasy",Light Novel
113937,Hokuou Kizoku to Moukinzuma no Yukiguni Karigurashi,7.93,"Romance, Slice of Life",Manga
127114,One Piece Novel: A (One Piece Novel: Ace's Story),7.93,"Action, Adventure, Comedy, Fantasy",Light Novel
131171,Ghost Teller,7.93,"Horror, Supernatural",Manhwa
131703,Jinrui wo Metsubou sasete wa Ikemasen (Don't Destroy Humanity),7.93,"Sci-Fi, Slice of Life",Manga
134678,A Business Proposal,7.93,"Comedy, Drama, Romance",Manhwa
135264,Fool Night,7.93,"Drama, Sci-Fi",Manga
26021,Hajimari no Niina,7.93,Romance,Manga
43605,Bleach: Spirits Are Forever with You,7.93,"Action, Supernatural",Light Novel
52277,Sword Art Online: Progressive,7.93,"Action, Fantasy, Romance",Manga
143948,Otome Game no Heroine de Saikyou Survival,7.93,"Action, Adventure, Fantasy",Light Novel
147502,My Reason to Die,7.93,"Drama, Romance",Manhwa
147530,Gosu,7.93,"Action, Adventure",Manhwa
148410,Kill the Villainess,7.93,"Drama, Fantasy",Manhwa
155890,To Be an Actor,7.93,Drama,Manhwa
155904,Hoshikuzu Kazoku (Stardust Family),7.93,"Drama, Mystery",Manga
62083,Saenai Heroine no Sodatekata: Koisuru Metronome,7.93,"Comedy, Drama, Romance",Manga
87375,High School DxD DX,7.93,"Comedy, Fantasy, Supernatural",Light Novel
170480,Selfish Romance,7.93,"Drama, Romance",Manhwa
3438,Psyren,7.93,"Action, Adventure, Romance, Sci-Fi, Supernatural",Manga
11454,Doraemon Plus,7.93,"Comedy, Sci-Fi",Manga
14064,½ Prince,7.93,"Action, Adventure, Comedy, Fantasy, Romance, Sci-Fi, Supernatural",Light Novel
16166,Ruler of the Land (The Ruler of the Land),7.93,"Action, Comedy, Drama, Fantasy, Romance, Ecchi",Manhwa
164,Nousatsu Junkie (Nosatsu Junkie),7.92,"Comedy, Romance",Manga
514,Saver,7.92,"Action, Adventure, Drama, Fantasy, Romance",Manhwa
975,Ludwig Kakumei,7.92,"Adventure, Drama, Fantasy, Horror, Romance, Supernatural",Manga
1456,Shi ga Futari wo Wakatsu made (Until Death Do Us Part),7.92,"Action, Drama, Sci-Fi, Supernatural",Manga
1683,Kubikiri Asa (Samurai Executioner),7.92,"Action, Drama",Manga
3064,Kiichi!!,7.92,Drama,Manga
8158,L Change the WorLd,7.92,"Action, Drama, Horror, Mystery",Light Novel
16686,Bokura no Kiseki,7.92,"Fantasy, Romance",Manga
21651,Hitori-tachi,7.92,None,Manga
23032,Kami nomi zo Shiru Sekai,7.92,"Comedy, Romance, Supernatural",Light Novel
30779,Tetsugaku Letra,7.92,"Drama, Slice of Life",Manga
97179,"Hokuhokusei ni Kumo to Ike (Go with the Clouds, North-by-Northwest)",7.92,"Drama, Supernatural, Suspense",Manga
131843,Unholy Blood,7.92,"Action, Romance, Supernatural",Manhwa
145605,Unintentional Love Story,7.92,Boys Love,Manhwa
147577,Return of the Mad Demon,7.92,Action,Manhwa
159475,Mo Dao Zu Shi Fanwai Ji,7.92,"Action, Adventure, Boys Love, Fantasy, Mystery",Novel
162183,Kami no Fune de Nemuru (Sleeping on Paper Boats),7.92,"Boys Love, Drama",Manga
59669,Steins;Gate: Eigou Kaiki no Pandora,7.92,"Drama, Sci-Fi",Manga
61583,Hellper,7.92,"Action, Fantasy, Supernatural",Manhwa
67645,Namaikizakari. (Cheeky Brat),7.91,"Romance, Sports",Manga
563,V.B. Rose,7.91,Romance,Manga
3872,Kiss yori mo Hayaku,7.91,"Comedy, Drama, Romance",Manga
4623,Hyakki Yakoushou (Beyond Twilight),7.91,"Award Winning, Horror, Mystery, Romance, Supernatural",Manga
13419,Gekiga Hyouryuu (A Drifting Life),7.91,"Award Winning, Comedy, Drama, Romance, Slice of Life",Manga
19671,Angel Beats!: Heaven's Door,7.91,"Action, Comedy, Drama, Supernatural",Manga
22044,Iris Zero,7.91,"Drama, Fantasy, Mystery, Romance, Supernatural",Manga
145929,A Mark Against Thee,7.91,Drama,Manhwa
147073,My Life as a Loser,7.91,"Action, Drama",Manhwa
149578,The Perks of Being an S-Class Heroine,7.91,Fantasy,Manhwa
151053,Barbarian Quest,7.91,"Action, Adventure, Fantasy",Manhwa
155158,Famiresu Iko.,7.91,Comedy,Manga
113992,Tenseisha no Watashi ni Idondekuru Mubou de Yuubou na Shoujo no Hanashi,7.91,"Drama, Romance, Supernatural",Light Novel
115365,Kimi to Natsu no Naka (The Summer with You),7.91,"Boys Love, Drama",Manga
172750,Absolute Regression,7.91,"Action, Fantasy",Manhwa
58,W-Juliet,7.90,"Comedy, Drama, Romance, Slice of Life",Manga
411,Kitchen no Ohimesama (Kitchen Princess),7.90,"Award Winning, Drama, Gourmet, Romance",Manga
616,Mx0,7.90,"Action, Comedy",Manga
955,.hack//AI Buster,7.90,"Adventure, Fantasy, Mystery, Sci-Fi",Light Novel
14127,Satougashi no Dangan wa Uchinukenai: A Lollypop or A Bullet,7.90,Drama,Manga
15486,Decoration Disorder Disconnection,7.90,"Horror, Supernatural",Light Novel
16659,Tobaku Datenroku Kaiji: Kazuya-hen,7.90,None,Manga
90334,Queen's Quality,7.90,"Romance, Supernatural",Manga
85802,Ookami Shounen wa Kyou mo Uso wo Kasaneru,7.90,"Drama, Romance",Manga
109608,Goblin Slayer Gaiden: Year One (Goblin Slayer Side Story: Year One),7.90,"Action, Drama, Fantasy",Manga
115217,Fukakai na Boku no Subete wo (Love Me for Who I Am),7.90,"Drama, Romance",Manga
122575,"Sayonara Rose Garden (Goodbye, My Rose Garden)",7.90,"Drama, Girls Love",Manga
24450,Kiba no Tabishounin: The Arms Peddler,7.90,"Action, Adventure, Drama, Horror, Supernatural",Manga
147328,A Man's Man,7.90,Drama,Manhwa
153193,Mystic Prince,7.90,"Drama, Fantasy",Manhwa
154692,The Infinite Mage,7.90,"Action, Adventure, Fantasy",Manhwa
155115,Solo Leveling Side Story,7.90,"Action, Adventure, Fantasy",Novel
160661,Tamaranai no wa Koi nano ka (A Love Too Captivating),7.89,Boys Love,Manga
107570,Sengoku Komachi Kuroutan: Noukou Giga,7.89,"Action, Fantasy",Manga
892,Sono Yubi dake ga Shitteiru (Only the Ring Finger Knows),7.89,"Boys Love, Drama, Romance",Manga
1158,"Densha Otoko: Net Hatsu, Kakueki Teisha no Love Story",7.89,"Romance, Slice of Life",Manga
1978,Moe Kare!!,7.89,"Comedy, Drama, Romance",Manga
4964,Eien no With,7.89,Drama,Manga
6888,Subaru,7.89,Drama,Manga
77571,Higurashi no Naku Koro ni Kai - Dai 1-wa: Meakashi-hen,7.89,"Drama, Horror, Mystery",Light Novel
118873,Asper Kanojo (That's My Atypical Girl),7.89,Drama,Manga
136791,Ryoushin no Shakkin wo Katagawari shite Morau Jouken wa Nihonichi Kawaii Joshikousei to Issho ni Kurasu Koto deshita.,7.89,"Comedy, Romance",Light Novel
114754,Yuusha Goikkou no Kaerimichi,7.88,"Adventure, Drama, Fantasy",One-shot
165489,Ignat no Hanayome (Bride of Ignat),7.88,"Boys Love, Fantasy",Manga
167925,Foam of the Sea,7.88,"Fantasy, Romance",Manhwa
170269,Rii-chan,7.88,Romance,Manga
170364,Legend of Dangun,7.88,"Action, Supernatural",Manhwa
180263,Ctrl+Alt+Resign,7.88,Romance,Manhwa
180376,"What a Bountiful Harvest, Demon Lord!",7.88,"Comedy, Fantasy",Manhwa
144241,Nigoru Hitomi de Nani wo Negau: Highserk Senki,7.88,"Action, Fantasy",Manga
146517,Toumei na Ai no Utsuwa (The Vessel of a Transparent Love),7.88,"Boys Love, Supernatural",Manga
160710,Naruto Gaiden: Uzu no Naka no Tsumujikaze,7.88,"Action, Adventure, Fantasy",One-shot
87813,Takane to Hana (Takane & Hana),7.88,"Comedy, Romance",Manga
1766,Marie no Kanaderu Ongaku (The Music of Marie),7.88,"Drama, Fantasy, Romance",Manga
4031,Shanaou Yoshitsune,7.88,Award Winning,Manga
4470,Shitsuji-sama no Okiniiri,7.88,"Comedy, Romance",Manga
7024,Kouya no Tenshidomo,7.88,"Comedy, Romance",Manga
8848,Sun-Ken Rock,7.88,"Action, Comedy, Drama, Ecchi",Manga
11977,Bambino!,7.88,"Award Winning, Drama, Gourmet, Slice of Life",Manga
28631,Saiyaku wa Boku wo Suki Sugiru,7.88,"Action, Boys Love, Drama, Supernatural",Manga
50003,The Stories of Those Around Me,7.88,"Comedy, Romance, Slice of Life",Manhwa
24821,Tomodachi no Hanashi (The Secret of Friendship),7.87,"Comedy, Romance",Manga
113360,Reigen: Reikyuuchi Max 131 no Otoko (Mob Psycho 100: Reigen),7.87,"Comedy, Supernatural",Manga
114852,Kimi wa Tsukiyo ni Hikarikagayaku,7.87,"Drama, Romance",Manga
120481,Kimi ni wa Todokanai. (I Cannot Reach You),7.87,Boys Love,Manga
127366,Restart wa Tadaima no Ato de (Restart After Coming Back Home),7.87,"Boys Love, Slice of Life",Manga
137146,Bokutachi wa Mada Aoku (We're Still in the Spring of Life.),7.87,Boys Love,Manga
94676,"Namidaame to Serenade (The Rain of Teardrops, and Serenade.)",7.87,Romance,Manga
100790,High School DxD EX,7.87,"Comedy, Fantasy, Romance, Supernatural, Ecchi",Light Novel
462,Shin Petshop of Horrors (Pet Shop of Horrors: Tokyo),7.87,"Fantasy, Horror, Mystery, Supernatural",Manga
885,Hakushaku Cain Series (The Cain Saga),7.87,"Horror, Mystery",Manga
1267,Kagen no Tsuki (Last Quarter),7.87,"Drama, Mystery, Supernatural",Manga
1408,The World Is Mine,7.87,None,Manga
1895,Mademoiselle Butterfly,7.87,"Drama, Romance",Manga
5310,One Thousand and One Nights,7.87,"Boys Love, Drama, Fantasy",Manhwa
8094,Shin Tekken Chinmi,7.87,"Action, Adventure, Comedy",Manga
8456,½ Prince,7.87,"Action, Adventure, Comedy, Fantasy, Romance",Manhua
10685,Yongbi Bulpae (Yongbi the Invincible),7.87,"Action, Adventure, Comedy",Manhwa
13992,Azumanga Daioh: Hoshuu-hen,7.87,"Comedy, Slice of Life",Manga
149871,Player,7.87,"Action, Adventure, Fantasy",Manhwa
70557,Out,7.87,Action,Manga
69015,Gangsta:Cursed.: EP_Marco Adriano (Gangsta.: Cursed),7.86,"Action, Drama",Manga
70589,GTO: Paradise Lost (GTO Paradise Lost),7.86,None,Manga
111603,Bungou Stray Dogs Gaiden: Ayatsuji Yukito vs. Kyougoku Natsuhiko,7.85,"Action, Mystery, Supernatural",Manga
111857,Hana ni Arashi (Rainbows After Storms),7.86,Girls Love,Manga
115958,Persona 5: Mementos Mission,7.86,"Action, Supernatural",Manga
123270,Lonely Girl ni Sakaraenai (I Can't Say No to the Lonely Girl),7.86,"Girls Love, Slice of Life",Manga
124154,Toorigakari ni One Point Advice shiteiku Type no Yankee,7.86,Comedy,Manga
134812,Honzuki no Gekokujou: Shisho ni Naru Tame ni wa Shudan wo Erandeiraremasen Dai 4-bu - Kizokuin no Toshokan wo Sukuitai!,7.86,Fantasy,Manga
24302,Rockman Gigamix (Mega Man Gigamix),7.86,"Action, Adventure, Sci-Fi",Manga
44167,Gekkou,7.86,"Comedy, Mystery, Romance",Light Novel
50217,Kamisama ga Uso wo Tsuku. (The Gods Lie.),7.86,"Drama, Romance",Manga
143339,Aekanaru,7.86,"Drama, Romance",Manga
148554,Rinko-chan to Himosugara (Rinko and Her Kept Man),7.86,Drama,Manga
149146,Park Hanhoo's Manager,7.86,Boys Love,Manhwa
108639,Tsuiraku JK to Haijin Kyoushi,7.86,"Comedy, Drama, Romance",Manga
820,Tenshi ja Nai!! (I'm no Angel!),7.86,"Comedy, Drama, Romance",Manga
3101,Deep Love: Pao no Monogatari,7.86,"Drama, Slice of Life",Manga
3576,Tobaku Haouden Zero,7.86,"Drama, Mystery, Suspense",Manga
7656,Saijou no Meii,7.86,Drama,Manga
9152,Thomas no Shinzou (The Heart of Thomas),7.86,"Boys Love, Drama",Manga
710,Houkago Hokenshitsu (After School Nightmare),7.85,"Drama, Horror, Mystery, Romance, Supernatural",Manga
902,Hydra,7.85,"Boys Love, Drama, Slice of Life",Manga
3522,Kieli: Shisha-tachi wa Kouya ni Nemuru (Kieli),7.85,"Adventure, Fantasy, Mystery, Supernatural",Manga
6140,Darren Shan (Cirque du Freak),7.85,Adventure,Manga
16791,Trace,7.85,"Action, Fantasy",Manhwa
119024,A Good Day to Be a Dog,7.85,"Comedy, Drama, Romance, Supernatural",Manhwa
125857,IDOLiSH7: Re:member,7.85,None,Manga
128131,Kimi ni Todoke Bangai-hen: Unmei no Hito,7.85,Romance,Manga
179465,The Villain's Survival Route,7.85,Fantasy,Manhwa
183650,A Regressor's Tale of Cultivation,7.85,"Action, Fantasy",Manhwa
57249,Rengoku ni Warau,7.85,Action,Manga
77239,Ao Haru Ride: Awaken,7.85,Romance,Manga
91767,Boku to Kimi no Taisetsu na Hanashi (Our Precious Conversations),7.85,"Award Winning, Romance",Manga
22103,Hanazakari no Kimitachi e: After School,7.85,Romance,Manga
35035,Kyou no Kira-kun (Kira-kun Today),7.85,"Drama, Romance",Manga
139152,Bleach: Gokui Meimei-hen (Bleach: Special One-shot),7.85,"Action, Supernatural",One-shot
146949,The Swordmaster's Son,7.85,"Action, Adventure, Fantasy",Manhwa
147263,Happily Ever Afterwards,7.85,"Comedy, Fantasy, Romance",Manhwa
148401,Death's Game,7.85,"Drama, Supernatural",Manhwa
150293,Jingjiu (Salad Days),7.85,"Boys Love, Drama",Manhua
152405,Dungeon Odyssey,7.85,"Action, Fantasy",Manhwa
158900,Romance 101 Spin-Off,7.85,"Comedy, Romance",Manhwa
139289,Hidamari ga Kikoeru: Shunkashuutou,7.84,"Boys Love, Slice of Life",Manga
142629,Exorcist wo Otosenai (Make the Exorcist Fall in Love),7.84,"Action, Fantasy, Romance",Manga
149161,The Villainess Flips the Script!,7.84,Fantasy,Manhwa
150204,Ending Maker,7.84,"Action, Fantasy, Romance",Manhwa
165770,Tonari no Neko to Koi Shirazu,7.84,Romance,Manga
142,Battle Royale,7.84,"Action, Suspense",Manga
4742,Kamen Rider Spirits,7.84,"Action, Adventure, Horror, Sci-Fi",Manga
7716,Shibatora,7.84,"Action, Drama",Manga
11072,Koizora: Setsunai Koimonogatari,7.84,"Drama, Romance",Manga
117241,Fate/Grand Order: Epic of Remnant - Ashu Tokuiten III/Ashu Heikou Sekai - Shizan Ketsuga Butai Shimousa no Kuni - Eirei Kengou Nanaban Shoubu,7.84,"Action, Fantasy, Supernatural",Manga
128108,Gakkougurashi! Otayori (School-Live! Letters),7.84,"Horror, Mystery, Slice of Life",Manga
129361,Watashi no Oshi wa Akuyaku Reijou.,7.84,"Comedy, Fantasy, Girls Love",Manga
131807,Gomashio to Pudding (Black Sesame Salt and Custard Pudding),7.84,"Comedy, Romance",Manga
27327,All Around Type-Moon,7.84,"Comedy, Slice of Life",Manga
55301,Les Misérables,7.84,Drama,Manga
56923,Ame no Hi no Iris (Iris on Rainy Days),7.84,"Drama, Romance, Sci-Fi, Slice of Life",Light Novel
64087,Duty After School,7.84,"Action, Drama, Sci-Fi",Manhwa
69841,Kenrantaru Grande Scène (La Magnifique Grande Scène),7.84,"Drama, Slice of Life",Manga
97643,"Shuumatsu Nani Shitemasu ka? Mou Ichido dake, Aemasu ka?",7.84,"Drama, Fantasy",Light Novel
108424,Takane no Ran-san (Ran the Peerless Beauty),7.84,Romance,Manga
92472,Koiwazurai no Ellie (Lovesick Ellie),7.83,"Comedy, Romance",Manga
95228,Hanakoi Tsurane,7.83,Boys Love,Manga
99575,Usotoki Rhetoric,7.83,"Mystery, Romance",Manga
37,Shinshi Doumei Cross (The Gentleman's Alliance Cross),7.83,"Comedy, Drama, Romance",Manga
634,Beniiro Hero (Crimson Hero),7.83,"Drama, Romance, Sports",Manga
1072,Kaze Hikaru,7.83,"Action, Award Winning, Romance",Manga
1472,Orpheus no Mado,7.83,"Drama, Romance",Manga
4011,"New York New York (New York, New York)",7.83,"Boys Love, Drama",Manga
10740,Ilegenes: Kokuyou no Kiseki (Ilegenes: Track of a Black Gleam),7.83,"Drama, Sci-Fi",Manga
11493,Jin,7.83,"Award Winning, Drama, Supernatural",Manga
12064,Sora Log,7.83,"Drama, Romance",Manga
14498,Acid Town,7.83,"Action, Boys Love, Drama",Manga
16034,Sarashi Asobi,7.83,"Romance, Supernatural",Manga
141278,"Tensei shite High Elf ni Narimashita ga, Slow Life wa 120-nen de Akimashita",7.83,"Adventure, Fantasy",Manga
146982,Latna Saga: Survival of a Sword King,7.83,"Action, Adventure, Fantasy",Manhwa
147207,The Villainess Turns the Hourglass,7.83,Fantasy,Manhwa
147827,Miss Not-So Sidekick,7.83,"Comedy, Fantasy",Manhwa
155312,Futarijime Romantic,7.83,"Comedy, Romance",Manga
159245,"Nagahama to Be, or Not to Be",7.83,Boys Love,Manga
173328,Honzuki no Gekokujou: Hannelore no Kizokuin Gonensei,7.83,Fantasy,Light Novel
55377,Kasane,7.83,"Drama, Supernatural",Manga
56435,Shinohayu: The Dawn of Age,7.83,None,Manga
65489,Katayoku no Labyrinth (The Wandering Single Wing),7.83,"Romance, Supernatural",Manga
69073,Durarara!! SH,7.83,"Action, Supernatural",Light Novel
72439,Setoutsumi (Seto Utsumi),7.83,"Comedy, Slice of Life",Manga
74337,Steins;Gate: Mugen Enten no Arc Light,7.83,Sci-Fi,Manga
109330,Kimi wa Natsu no Naka (The Summer of You),7.83,"Boys Love, Drama, Slice of Life",Manga
111278,Unlucky Mansion,7.83,"Comedy, Romance, Slice of Life",Manhwa
111323,MagMell Shinkai Suizokukan (Deep Sea Aquarium MagMell),7.83,Slice of Life,Manga
113667,50cm no Isshou (A Story of Seven Lives),7.83,Slice of Life,Manga
117586,Battle Royale,7.83,"Action, Suspense",Novel
118858,Dai Dark,7.83,"Comedy, Horror, Sci-Fi",Manga
121043,Touge Oni (Touge Oni: Primal Gods in Ancient Times),7.83,"Adventure, Fantasy",Manga
121951,Meitantei Conan: Keisatsu Gakkou-hen - Wild Police Story,7.83,Mystery,Manga
122531,Kimi wa Tsukiyo ni Hikarikagayaku,7.83,"Drama, Romance",Novel
